adep,ades,typecode,icao_operator,first_seen,last_seen,flight_duration_minutes
GMTT,LIRU,B738,RYR,2024-07-11 05:15:25,2024-07-11 07:29:05,133.66666666666666
GMTT,EDJA,B738,MMO,2024-07-17 16:35:55,2024-07-17 19:06:00,150.08333333333334
GMTT,LEBL,A320,VLG,2024-07-12 21:56:10,2024-07-12 23:14:40,78.5
GMTT,LEMD,A320,MAC,2024-07-22 05:52:55,2024-07-22 06:48:40,55.75
GMTT,LEBL,A320,MAC,2024-07-14 11:28:10,2024-07-14 12:54:20,86.16666666666667
GMTN,EBBR,B737,JAF,2024-07-06 23:01:05,2024-07-07 01:22:45,141.66666666666666
GMTT,EDSB,B738,RYR,2024-07-01 18:36:25,2024-07-01 21:13:05,156.66666666666666
GMTT,EHEH,B738,RYR,2024-07-02 13:51:25,2024-07-02 16:36:35,165.16666666666666
GMTT,LFPB,B734,SWT,2024-07-11 17:18:35,2024-07-11 19:28:35,130.0
GMTT,LEBL,B738,RYR,2024-07-16 08:42:10,2024-07-16 10:11:20,89.16666666666667
GMTT,EHRD,A320,HST,2024-07-05 06:10:50,2024-07-05 08:46:20,155.5
GMTT,LEBL,A320,MAC,2024-07-28 05:18:35,2024-07-28 06:41:45,83.16666666666667
GMTN,LEMD,B38M,RYR,2024-07-31 18:42:15,2024-07-31 19:40:30,58.25
GMFO,LFPO,B738,TVF,2024-07-17 17:12:25,2024-07-17 19:28:50,136.41666666666666
GMTT,EBBR,A320,ABY,2024-07-23 06:48:40,2024-07-23 09:20:10,151.5
GMTT,LEMD,B738,RYR,2024-07-22 13:45:45,2024-07-22 14:42:50,57.083333333333336
GMTT,LIRA,B738,RYR,2024-07-22 06:05:55,2024-07-22 08:36:45,150.83333333333334
GMTN,LEMD,A320,MAC,2024-07-07 17:05:25,2024-07-07 18:09:45,64.33333333333333
GMTT,LFPG,A320,ABY,2024-07-27 10:19:25,2024-07-27 12:42:10,142.75
GMTT,EDDK,A320,MAC,2024-07-10 15:49:25,2024-07-10 18:21:50,152.41666666666666
GMTT,LEBL,B738,RYR,2024-07-04 15:56:45,2024-07-04 17:27:45,91.0
GMTA,EHRD,B738,TRA,2024-07-22 18:05:45,2024-07-22 20:41:25,155.66666666666666
GMTT,LFPG,B734,SWT,2024-07-02 17:28:40,2024-07-02 19:58:15,149.58333333333334
GMTT,LFPO,A320,HST,2024-07-17 07:16:40,2024-07-17 09:26:05,129.41666666666666
GMTT,LFMT,A320,MAC,2024-07-28 05:08:30,2024-07-28 06:59:40,111.16666666666667
GMTN,EHAM,A320,MAC,2024-07-19 16:19:40,2024-07-19 19:02:35,162.91666666666666
GMTN,LEZL,B738,RYR,2024-07-24 19:05:55,2024-07-24 19:36:15,30.333333333333332
GMTT,EDLV,B738,RYR,2024-07-19 05:43:45,2024-07-19 08:23:35,159.83333333333334
GMTN,LEMD,B738,RYR,2024-07-03 18:42:05,2024-07-03 19:40:20,58.25
GMTN,EBBR,B738,JAF,2024-07-28 01:32:05,2024-07-28 03:59:10,147.08333333333334
GMTT,LEMD,AT75,AEA,2024-07-12 18:21:45,2024-07-12 19:35:25,73.66666666666667
GMTT,LEBL,A321,VLG,2024-07-26 21:31:45,2024-07-26 22:58:10,86.41666666666667
GMTT,EBBR,A320,BEL,2024-07-14 21:26:45,2024-07-14 23:39:40,132.91666666666666
GMMN,LEMD,B738,RAM,2024-07-14 09:23:15,2024-07-14 10:39:20,76.08333333333333
GMTT,LFPB,B734,SWT,2024-07-24 17:24:00,2024-07-24 19:46:35,142.58333333333334
GMTT,EDDK,B738,TVS,2024-07-15 01:51:40,2024-07-15 04:32:35,160.91666666666666
GMTA,EHEH,B738,JAF,2024-07-15 04:46:45,2024-07-15 07:22:05,155.33333333333334
GMTT,EDLV,B738,RYR,2024-07-14 15:18:35,2024-07-14 17:48:45,150.16666666666666
GMTT,LIME,B38M,RYR,2024-07-27 08:11:40,2024-07-27 10:41:10,149.5
GMTN,LEMG,B738,RYR,2024-07-23 15:54:20,2024-07-23 16:21:50,27.5
GMTT,LFMT,A320,MAC,2024-07-12 17:13:30,2024-07-12 18:53:25,99.91666666666667
GMFO,EHEH,B738,JAF,2024-07-18 06:54:00,2024-07-18 09:39:25,165.41666666666666
GMTT,LFML,B738,RYR,2024-07-19 13:12:35,2024-07-19 14:56:15,103.66666666666667
GMTT,LFMK,B738,RYR,2024-07-28 10:06:05,2024-07-28 11:45:30,99.41666666666667
GMTT,EHRD,B738,TRA,2024-07-19 10:34:40,2024-07-19 13:02:45,148.08333333333334
GMTT,EHRD,B738,TRA,2024-07-16 18:07:00,2024-07-16 20:34:50,147.83333333333334
GMTT,LFMK,B738,RYR,2024-07-31 05:17:35,2024-07-31 06:56:35,99.0
GMTT,GMFO,B738,RYR,2024-07-20 18:04:35,2024-07-20 18:49:30,44.916666666666664
GMTT,LEMG,B738,RYR,2024-07-20 22:05:50,2024-07-20 22:35:45,29.916666666666668
GMTT,EBBR,A320,BEL,2024-07-28 21:32:15,2024-07-28 23:56:30,144.25
GMTT,LEBL,B738,RYR,2024-07-20 05:43:45,2024-07-20 07:08:30,84.75
GMTT,LFPO,A20N,TRA,2024-07-18 11:17:55,2024-07-18 13:30:25,132.5
GMTN,LEMD,A320,MAC,2024-07-14 16:31:10,2024-07-14 17:36:35,65.41666666666667
GMTT,LEMD,CRJX,CTN,2024-07-14 12:50:10,2024-07-14 13:53:15,63.083333333333336
GMTA,EHRD,B738,TRA,2024-07-17 17:22:15,2024-07-17 19:53:30,151.25
GMTT,LFBO,B738,RYR,2024-07-21 16:49:30,2024-07-21 18:31:05,101.58333333333333
GMTT,GMTA,AT76,RAM,2024-07-31 18:21:35,2024-07-31 19:06:05,44.5
GMTN,LEMD,B738,RYR,2024-07-22 10:56:20,2024-07-22 11:53:20,57.0
GMTT,EBBR,A320,BEL,2024-07-07 21:46:05,2024-07-08 00:05:20,139.25
GMTN,LEMG,A320,MAC,2024-07-17 07:00:05,2024-07-17 07:29:25,29.333333333333332
GMTA,GMTT,AT76,RAM,2024-07-31 16:44:15,2024-07-31 17:27:20,43.083333333333336
GMTT,LFML,B738,RYR,2024-07-28 05:42:45,2024-07-28 07:32:45,110.0
GMTT,LFPO,B738,TVF,2024-07-02 15:13:05,2024-07-02 17:48:15,155.16666666666666
GMTT,LIMC,B734,SWT,2024-07-26 17:13:10,2024-07-26 19:46:05,152.91666666666666
GMTT,LFOB,B38M,RYR,2024-07-14 08:37:30,2024-07-14 10:48:35,131.08333333333334
GMTT,EHEH,B738,RYR,2024-07-06 05:45:25,2024-07-06 08:14:30,149.08333333333334
GMTA,LPPT,E190,TAP,2024-07-14 03:52:10,2024-07-14 04:57:55,65.75
GMTT,EDDK,A320,MAC,2024-07-03 15:49:25,2024-07-03 18:43:05,173.66666666666666
GMTT,LEPA,A320,MAC,2024-07-20 22:14:55,2024-07-20 23:37:50,82.91666666666667
GMTA,EHEH,B738,JAF,2024-07-29 05:00:10,2024-07-29 07:31:25,151.25
GMTT,LFML,B738,RYR,2024-07-03 17:24:55,2024-07-03 19:17:05,112.16666666666667
GMTN,LEMG,B738,RYR,2024-07-05 11:54:00,2024-07-05 12:23:35,29.583333333333332
GMTT,LEBL,A20N,VLG,2024-07-01 19:12:45,2024-07-01 20:38:45,86.0
GMTT,LTFM,A320,HST,2024-07-06 06:43:55,2024-07-06 10:32:55,229.0
GMTT,LEMD,B38M,RYR,2024-07-30 14:01:20,2024-07-30 15:03:35,62.25
GMTT,LIRA,B738,RYR,2024-07-04 06:43:30,2024-07-04 09:06:05,142.58333333333334
GMTA,EBBR,B737,JAF,2024-07-15 17:44:55,2024-07-15 20:06:55,142.0
GMTT,LFRS,B738,TVF,2024-07-19 08:55:25,2024-07-19 10:42:25,107.0
GMFO,EBBR,B738,JAF,2024-07-05 13:49:40,2024-07-05 16:22:05,152.41666666666666
GMTT,EBBR,A320,BEL,2024-07-27 09:01:40,2024-07-27 11:22:10,140.5
GMTT,EDLV,B38M,RYR,2024-07-16 17:30:25,2024-07-16 20:07:00,156.58333333333334
GMTT,LFPB,A320,ABY,2024-07-30 15:07:35,2024-07-30 17:20:40,133.08333333333334
GMTT,LFPG,A320,AFR,2024-07-10 13:35:15,2024-07-10 15:48:35,133.33333333333334
GMTT,LFPB,A320,AFR,2024-07-19 14:27:25,2024-07-19 16:38:35,131.16666666666666
GMTT,LEMD,B738,RYR,2024-07-25 06:10:00,2024-07-25 07:09:45,59.75
GMTT,EHAM,A320,HST,2024-07-23 06:32:30,2024-07-23 09:14:25,161.91666666666666
GMTT,EDLV,B738,RYR,2024-07-21 15:41:20,2024-07-21 18:29:00,167.66666666666666
GMTT,EHAM,A320,MAC,2024-07-22 15:55:10,2024-07-22 18:42:45,167.58333333333334
GMTT,LFML,B738,RYR,2024-07-17 17:23:35,2024-07-17 19:11:05,107.5
GMTT,LEMD,B38M,RYR,2024-07-12 13:27:50,2024-07-12 14:20:25,52.583333333333336
GMFO,LFPG,A320,CJT,2024-07-19 06:50:45,2024-07-19 09:09:25,138.66666666666666
GMTT,LFPG,B734,SWT,2024-07-10 17:25:50,2024-07-10 19:42:25,136.58333333333334
GMTT,EBCI,B738,RYR,2024-07-30 05:54:55,2024-07-30 08:26:30,151.58333333333334
GMTN,EBBR,B737,JAF,2024-07-24 23:16:55,2024-07-25 01:44:40,147.75
GMTT,LEIB,C56X,SCR,2024-07-18 09:01:00,2024-07-18 10:07:35,66.58333333333333
GMTT,EBBR,A320,MAC,2024-07-22 05:41:25,2024-07-22 08:17:00,155.58333333333334
GMMN,EHAM,B738,TRA,2024-07-10 00:15:50,2024-07-10 03:12:25,176.58333333333334
GMTT,LEBL,A320,HST,2024-07-12 00:58:50,2024-07-12 02:13:30,74.66666666666667
GMTT,LEMD,B38M,RYR,2024-07-27 21:57:10,2024-07-27 22:54:30,57.333333333333336
GMFO,LEBL,B738,RYR,2024-07-18 20:39:05,2024-07-18 22:12:10,93.08333333333333
GMTT,LEPA,A320,MAC,2024-07-27 23:09:00,2024-07-28 00:31:10,82.16666666666667
GMTT,EBBR,A320,MAC,2024-07-18 11:24:15,2024-07-18 13:52:55,148.66666666666666
GMTT,LFML,B738,RYR,2024-07-12 12:39:10,2024-07-12 14:22:35,103.41666666666667
GMTA,EHEH,B738,JAF,2024-07-27 08:38:35,2024-07-27 11:10:20,151.75
GMTT,EBCI,B38M,RYR,2024-07-07 16:16:20,2024-07-07 18:45:10,148.83333333333334
GMTT,LFPG,B734,SWT,2024-07-22 17:26:30,2024-07-22 19:55:50,149.33333333333334
GMTT,LFLL,A320,MAC,2024-07-13 23:05:40,2024-07-14 00:59:55,114.25
GMTT,LFML,B738,RYR,2024-07-05 13:20:30,2024-07-05 15:12:40,112.16666666666667
GMTT,LEMD,B738,RYR,2024-07-19 23:59:05,2024-07-20 00:53:55,54.833333333333336
GMTT,EGKK,A320,HST,2024-07-28 15:24:55,2024-07-28 17:57:30,152.58333333333334
GMTN,LEZL,B738,RYR,2024-07-14 00:01:00,2024-07-14 00:33:45,32.75
GMTT,GMMN,A320,MAC,2024-07-22 00:03:45,2024-07-22 00:46:30,42.75
GMTN,LEMD,A320,MAC,2024-07-28 16:57:50,2024-07-28 17:59:55,62.083333333333336
GMTT,EDLV,B738,RYR,2024-07-01 05:15:05,2024-07-01 08:15:10,180.08333333333334
GMTT,LEBL,B738,RYR,2024-07-25 15:58:20,2024-07-25 17:35:50,97.5
GMTT,LEPA,A320,MAC,2024-07-11 03:24:40,2024-07-11 04:42:25,77.75
GMTT,EHAM,A320,HST,2024-07-30 06:31:25,2024-07-30 09:01:05,149.66666666666666
GMTN,LEBL,A320,MAC,2024-07-02 18:38:30,2024-07-02 19:59:55,81.41666666666667
GMTT,LEMD,B738,RYR,2024-07-28 05:57:30,2024-07-28 06:52:00,54.5
GMTT,EBBR,B738,JAF,2024-07-30 01:40:25,2024-07-30 04:03:35,143.16666666666666
GMTT,LPPT,B738,RYR,2024-07-25 21:26:30,2024-07-25 22:21:15,54.75
GMTT,LFPG,A320,AFR,2024-07-14 13:47:00,2024-07-14 15:57:50,130.83333333333334
GMTT,EBBR,A320,HST,2024-07-19 06:57:10,2024-07-19 09:26:45,149.58333333333334
GMFO,LFMT,A320,CJT,2024-07-25 17:16:05,2024-07-25 18:57:05,101.0
GMTT,EBCI,B738,RYR,2024-07-01 14:24:00,2024-07-01 17:06:05,162.08333333333334
GMTT,EBCI,B738,RYR,2024-07-09 06:44:30,2024-07-09 09:17:40,153.16666666666666
GMTN,LEAL,B38M,RYR,2024-07-04 11:55:05,2024-07-04 12:54:45,59.666666666666664
GMTN,EBBR,B737,JAF,2024-07-03 22:40:15,2024-07-04 01:19:05,158.83333333333334
GMME,LEBL,B738,RYR,2024-07-21 20:59:55,2024-07-21 22:44:00,104.08333333333333
GMTT,LEMD,B738,RYR,2024-07-02 15:05:45,2024-07-02 16:05:10,59.416666666666664
GMTT,EBBR,A320,MAC,2024-07-13 15:13:30,2024-07-13 17:44:50,151.33333333333334
GMTT,LIRA,B738,RYR,2024-07-25 05:19:50,2024-07-25 07:34:40,134.83333333333334
GMTA,EHRD,B738,TRA,2024-07-01 18:57:55,2024-07-01 21:59:40,181.75
GMTT,GMFO,B738,RYR,2024-07-09 23:38:30,2024-07-10 00:17:35,39.083333333333336
GMTN,LEMD,A320,MAC,2024-07-10 05:57:45,2024-07-10 06:53:35,55.833333333333336
GMTT,LEMG,AT72,FRF,2024-07-27 01:15:40,2024-07-27 01:49:40,34.0
GMTT,EGKK,A320,MAC,2024-07-11 16:11:15,2024-07-11 18:32:35,141.33333333333334
GMTT,EDDS,C25C,EFD,2024-07-15 19:31:45,2024-07-15 21:59:20,147.58333333333334
GMTT,LEBL,A320,VLG,2024-07-21 08:33:00,2024-07-21 10:05:30,92.5
GMTT,EDSB,B738,RYR,2024-07-15 18:51:15,2024-07-15 21:19:45,148.5
GMTT,EHAM,A320,MAC,2024-07-04 15:42:55,2024-07-04 18:30:50,167.91666666666666
GMTA,GMTN,AT76,RAM,2024-07-15 00:43:00,2024-07-15 01:08:45,25.75
GMTT,EHEH,B738,RYR,2024-07-30 16:23:15,2024-07-30 18:49:05,145.83333333333334
GMTN,GMTA,AT76,RAM,2024-07-05 16:28:35,2024-07-05 16:59:55,31.333333333333332
GMTT,LFPO,A20N,TRA,2024-07-31 08:25:15,2024-07-31 10:33:00,127.75
GMTT,LFMK,B738,RYR,2024-07-14 10:14:35,2024-07-14 11:46:10,91.58333333333333
GMTT,LFPO,A320,HST,2024-07-07 07:27:00,2024-07-07 09:38:35,131.58333333333334
GMTT,LFRS,B738,TVF,2024-07-22 12:48:15,2024-07-22 14:49:30,121.25
GMTT,EBBR,A320,HST,2024-07-28 06:34:05,2024-07-28 08:57:55,143.83333333333334
GMTT,LFPG,B734,SWT,2024-07-16 17:04:05,2024-07-16 19:23:15,139.16666666666666
GMTT,LFML,B738,RYR,2024-07-21 05:27:15,2024-07-21 07:18:35,111.33333333333333
GMTT,LEBL,A321,VLG,2024-07-07 08:26:35,2024-07-07 09:50:05,83.5
GMTT,EHAM,A320,MAC,2024-07-15 15:20:30,2024-07-15 17:46:05,145.58333333333334
GMTT,LEMD,A320,MAC,2024-07-29 05:50:40,2024-07-29 06:43:30,52.833333333333336
GMTT,EBCI,B738,RYR,2024-07-14 16:09:50,2024-07-14 18:28:35,138.75
GMTT,LFPG,B734,SWT,2024-07-09 17:26:55,2024-07-09 19:43:10,136.25
GMTT,EGSS,B738,RUK,2024-07-05 20:38:40,2024-07-05 23:06:25,147.75
GMTT,EHRD,B738,TRA,2024-07-17 15:57:10,2024-07-17 18:31:00,153.83333333333334
GMTT,LFPO,A20N,TRA,2024-07-25 11:53:10,2024-07-25 14:12:15,139.08333333333334
GMTT,LEBL,A320,VLG,2024-07-22 17:34:20,2024-07-22 18:59:55,85.58333333333333
GMTA,EBBR,A20N,BEL,2024-07-20 20:54:40,2024-07-20 23:35:05,160.41666666666666
GMTT,EBCI,B738,RYR,2024-07-31 10:38:20,2024-07-31 13:06:00,147.66666666666666
GMTT,LFLL,A320,MAC,2024-07-20 05:02:25,2024-07-20 06:59:55,117.5
GMTT,LFPG,A320,AFR,2024-07-21 14:46:25,2024-07-21 17:07:35,141.16666666666666
GMTT,LEMD,CRJX,ANE,2024-07-22 19:18:45,2024-07-22 20:12:55,54.166666666666664
GMTT,LFPG,A320,AFR,2024-07-03 14:54:30,2024-07-03 17:21:20,146.83333333333334
GMTT,LEBL,A320,VLG,2024-07-16 12:51:40,2024-07-16 14:17:20,85.66666666666667
GMFO,LPPT,CRJX,ANE,2024-07-28 14:04:55,2024-07-28 15:25:05,80.16666666666667
GMMN,LFJL,B737,JAF,2024-07-15 05:01:25,2024-07-15 07:49:35,168.16666666666666
GMFO,EPWA,B738,LOT,2024-07-04 09:06:15,2024-07-04 12:44:35,218.33333333333334
GMTT,LEBL,A320,MAC,2024-07-19 05:31:30,2024-07-19 06:55:05,83.58333333333333
GMTT,LEMD,A320,MAC,2024-07-12 06:05:40,2024-07-12 06:59:45,54.083333333333336
GMTT,LFMT,A320,ABY,2024-07-19 12:12:05,2024-07-19 13:58:55,106.83333333333333
GMTT,GMMW,A320,HST,2024-07-02 12:35:30,2024-07-02 12:59:55,24.416666666666668
GMTT,LEPA,A320,MAC,2024-07-13 23:37:45,2024-07-14 00:57:55,80.16666666666667
GMTT,LFBD,B738,MAY,2024-07-21 21:32:30,2024-07-21 23:15:20,102.83333333333333
GMTT,EBBR,A20N,BEL,2024-07-18 22:22:00,2024-07-19 00:36:05,134.08333333333334
GMTT,GMMW,A320,MAC,2024-07-19 22:25:40,2024-07-19 22:59:55,34.25
GMFO,GMTT,B738,RYR,2024-07-18 14:36:10,2024-07-18 15:25:55,49.75
GMTT,LFPG,B734,SWT,2024-07-05 17:12:25,2024-07-05 19:34:55,142.5
GMTT,LFOB,B738,RYR,2024-07-17 05:28:15,2024-07-17 07:50:20,142.08333333333334
GMTT,LEMD,CRJX,ANE,2024-07-15 19:18:10,2024-07-15 20:20:25,62.25
GMTT,LEMD,CRJX,ANE,2024-07-19 12:38:25,2024-07-19 13:39:10,60.75
GMTN,LEMD,B738,RYR,2024-07-15 10:44:00,2024-07-15 11:45:25,61.416666666666664
GMTN,LEMD,A320,MAC,2024-07-03 05:51:20,2024-07-03 06:47:30,56.166666666666664
GMTT,EBAW,E295,TUI,2024-07-12 03:11:45,2024-07-12 05:34:10,142.41666666666666
GMTT,EBBR,A320,BEL,2024-07-04 21:39:55,2024-07-05 00:02:00,142.08333333333334
GMTT,EDDK,B738,TVS,2024-07-05 01:02:10,2024-07-05 03:30:15,148.08333333333334
GMFO,LEMI,A320,CJT,2024-07-04 12:54:50,2024-07-04 13:44:05,49.25
GMTT,EBBR,A320,MAC,2024-07-31 06:04:45,2024-07-31 08:24:00,139.25
GMFO,LEMI,A320,CJT,2024-07-18 18:14:45,2024-07-18 18:56:05,41.333333333333336
GMTT,EDDK,B738,TVS,2024-07-29 02:07:05,2024-07-29 04:43:40,156.58333333333334
GMTT,LEMD,CRJX,ANE,2024-07-30 12:01:30,2024-07-30 13:13:20,71.83333333333333
GMTT,LEBL,A320,VLG,2024-07-18 20:18:05,2024-07-18 21:48:00,89.91666666666667
GMFO,LFMT,A320,CJT,2024-07-18 21:37:50,2024-07-18 23:15:40,97.83333333333333
GMTT,LFMK,B738,RYR,2024-07-24 05:19:30,2024-07-24 06:59:55,100.41666666666667
GMTT,LFML,B738,MAY,2024-07-18 23:04:00,2024-07-19 00:50:05,106.08333333333333
GMTT,LFPO,A321,VLG,2024-07-13 09:31:55,2024-07-13 11:48:05,136.16666666666666
GMTT,LFOB,B738,RYR,2024-07-19 05:35:00,2024-07-19 07:54:25,139.41666666666666
GMTT,LEBL,A320,MAC,2024-07-24 06:34:15,2024-07-24 08:14:30,100.25
GMTT,EBCI,B738,RYR,2024-07-25 05:06:10,2024-07-25 07:46:15,160.08333333333334
GMTT,EBBR,A320,BEL,2024-07-02 21:41:00,2024-07-03 00:19:35,158.58333333333334
GMTT,LEBL,A321,VLG,2024-07-28 08:39:20,2024-07-28 09:57:40,78.33333333333333
GMTT,LFOB,B738,RYR,2024-07-30 18:59:35,2024-07-30 21:24:35,145.0
GMTT,LEMD,CRJX,CTN,2024-07-06 12:40:55,2024-07-06 13:46:05,65.16666666666667
GMTT,EBAW,E295,TUI,2024-07-19 02:05:25,2024-07-19 04:33:50,148.41666666666666
GMFO,LFPO,B738,JAF,2024-07-04 09:00:05,2024-07-04 11:23:40,143.58333333333334
GMTT,LEMG,B738,RYR,2024-07-01 07:24:05,2024-07-01 07:56:05,32.0
GMTT,LEBL,A320,VLG,2024-07-05 21:39:45,2024-07-05 23:06:35,86.83333333333333
GMTA,EHBK,A320,CJL,2024-07-24 18:41:50,2024-07-24 21:13:25,151.58333333333334
GMTT,EBCI,B38M,RYR,2024-07-20 19:13:30,2024-07-20 21:43:10,149.66666666666666
GMTN,LEZL,B38M,RYR,2024-07-27 16:33:10,2024-07-27 17:07:25,34.25
GMTT,EHAM,A320,HST,2024-07-20 06:30:00,2024-07-20 09:01:05,151.08333333333334
GMTT,EHRD,B738,TRA,2024-07-10 16:50:10,2024-07-10 19:10:35,140.41666666666666
GMTT,EBBR,A320,ABY,2024-07-07 16:27:55,2024-07-07 18:59:05,151.16666666666666
GMTN,EBCI,B738,RYR,2024-07-28 14:07:35,2024-07-28 16:35:30,147.91666666666666
GMTT,LEBL,A320,HST,2024-07-06 19:01:30,2024-07-06 20:20:45,79.25
GMTT,EBBR,A320,BEL,2024-07-13 08:55:30,2024-07-13 11:23:40,148.16666666666666
GMTT,EBBR,A320,HST,2024-07-29 07:13:20,2024-07-29 09:37:35,144.25
GMTN,EBBR,A320,MAC,2024-07-15 07:33:10,2024-07-15 09:47:15,134.08333333333334
GMTT,EDDP,AT72,FRF,2024-07-01 06:26:25,2024-07-01 11:37:45,311.3333333333333
GMTT,EHAM,A320,MAC,2024-07-12 16:32:20,2024-07-12 19:14:40,162.33333333333334
GMTT,LPPT,B738,RYR,2024-07-01 19:49:00,2024-07-01 20:37:15,48.25
GMTT,LEBL,A320,MAC,2024-07-07 11:17:45,2024-07-07 12:44:45,87.0
GMTT,LEMD,CRJX,ANE,2024-07-27 12:17:35,2024-07-27 13:11:05,53.5
GMTT,EBBR,A320,HST,2024-07-30 15:22:05,2024-07-30 17:47:40,145.58333333333334
GMTT,EDLV,B738,RYR,2024-07-28 15:21:05,2024-07-28 17:59:55,158.83333333333334
GMTT,EGKK,A320,MAC,2024-07-27 07:40:15,2024-07-27 10:19:10,158.91666666666666
GMTT,EGKK,A320,MAC,2024-07-20 07:10:25,2024-07-20 09:35:55,145.5
GMTT,EHEH,B738,RYR,2024-07-13 05:44:40,2024-07-13 08:23:35,158.91666666666666
GMTT,LEBL,A320,VLG,2024-07-11 20:29:55,2024-07-11 22:04:15,94.33333333333333
GMTT,EDDB,E35L,AOM,2024-07-13 13:35:50,2024-07-13 16:34:45,178.91666666666666
GMFO,LEBL,A320,CJT,2024-07-27 22:35:45,2024-07-27 23:54:50,79.08333333333333
GMTN,LEMD,B738,RYR,2024-07-26 14:59:40,2024-07-26 15:57:25,57.75
GMTT,EBCI,B38M,RYR,2024-07-19 19:42:50,2024-07-19 22:14:10,151.33333333333334
GMTT,LPPT,B738,RYR,2024-07-18 23:11:05,2024-07-18 23:56:20,45.25
GMTT,LFPG,A320,MAC,2024-07-19 15:25:10,2024-07-19 17:40:40,135.5
GMTT,LEMD,CRJX,ANE,2024-07-10 12:11:15,2024-07-10 13:07:55,56.666666666666664
GMTT,LEBL,A320,ABY,2024-07-09 22:53:50,2024-07-10 00:13:50,80.0
GMTT,LEMD,B738,RYR,2024-07-07 05:46:15,2024-07-07 06:40:00,53.75
GMTT,LFOB,B738,RYR,2024-07-21 10:35:50,2024-07-21 12:59:55,144.08333333333334
GMTT,EHRD,B738,TRA,2024-07-02 18:11:55,2024-07-02 20:56:10,164.25
GMTT,LEBL,A320,MAC,2024-07-10 11:23:05,2024-07-10 12:57:40,94.58333333333333
GMTT,EDJA,B738,MMO,2024-07-24 16:04:25,2024-07-24 18:44:35,160.16666666666666
GMTT,EGSS,B738,RYR,2024-07-19 21:26:05,2024-07-19 23:59:55,153.83333333333334
GMTT,LEMD,AT72,SWT,2024-07-02 17:56:40,2024-07-02 19:16:40,80.0
GMTT,LFPO,A320,HST,2024-07-04 17:18:55,2024-07-04 19:34:55,136.0
GMTT,LFML,B738,RYR,2024-07-14 05:32:25,2024-07-14 07:20:25,108.0
GMFO,LEMI,A320,CJT,2024-07-28 13:18:55,2024-07-28 13:59:55,41.0
GMFO,LPPR,CRJX,ANE,2024-07-28 18:47:45,2024-07-28 20:20:25,92.66666666666667
GMTT,EBCI,B738,RYR,2024-07-11 05:01:20,2024-07-11 07:31:50,150.5
GMTA,EHRD,B738,TRA,2024-07-15 19:05:00,2024-07-15 21:29:05,144.08333333333334
GMTN,EBCI,B738,RYR,2024-07-21 15:45:40,2024-07-21 18:34:40,169.0
GMTT,LFLL,A320,ABY,2024-07-02 17:24:50,2024-07-02 19:27:30,122.66666666666667
GMTT,LPPR,B738,RYR,2024-07-16 07:35:55,2024-07-16 08:44:30,68.58333333333333
GMTT,LPPR,B738,RYR,2024-07-27 22:10:35,2024-07-27 23:12:55,62.333333333333336
GMTN,LEZL,B38M,RYR,2024-07-20 17:05:20,2024-07-20 17:40:35,35.25
GMTT,EGKK,A320,MAC,2024-07-30 09:12:15,2024-07-30 11:53:55,161.66666666666666
GMTT,EDJA,B738,RYR,2024-07-07 08:56:20,2024-07-07 11:29:00,152.66666666666666
GMTA,EHRD,B738,TRA,2024-07-10 17:27:55,2024-07-10 20:00:25,152.5
GMTT,EBBR,B38M,TUI,2024-07-06 01:19:55,2024-07-06 03:38:05,138.16666666666666
GMTT,LFOB,B738,RYR,2024-07-05 05:32:00,2024-07-05 07:51:00,139.0
GMTT,LEMD,B738,RYR,2024-07-26 18:34:40,2024-07-26 19:26:55,52.25
GMTT,EBCI,B738,RYR,2024-07-28 16:07:00,2024-07-28 18:36:30,149.5
GMTT,LEMD,CRJX,ANE,2024-07-28 13:11:15,2024-07-28 14:12:20,61.083333333333336
GMTA,EHRD,B738,TRA,2024-07-24 18:04:25,2024-07-24 20:40:25,156.0
GMTT,LEBL,A320,VLG,2024-07-02 13:32:40,2024-07-02 14:57:10,84.5
GMTT,LFPG,B734,SWT,2024-07-23 17:14:15,2024-07-23 19:38:00,143.75
GMTA,GMTT,AT76,RAM,2024-07-03 16:21:35,2024-07-03 17:09:15,47.666666666666664
GMTT,EBCI,B38M,RYR,2024-07-06 19:10:00,2024-07-06 21:36:55,146.91666666666666
GMTT,LEMD,A320,ABY,2024-07-07 05:12:30,2024-07-07 06:05:45,53.25
GMTT,LEBL,A320,MAC,2024-07-14 05:29:10,2024-07-14 06:56:55,87.75
GMTT,EDLV,B738,RYR,2024-07-09 14:36:25,2024-07-09 17:59:55,203.5
GMTT,EDLV,B738,RYR,2024-07-29 05:11:35,2024-07-29 07:51:50,160.25
GMTA,LEPA,A320,CJL,2024-07-10 18:36:30,2024-07-10 19:48:20,71.83333333333333
GMTT,EHRD,B738,TRA,2024-07-03 16:03:40,2024-07-03 18:51:30,167.83333333333334
GMTT,LFPO,B738,TVF,2024-07-01 09:05:30,2024-07-01 11:31:15,145.75
GMTT,LEMD,CRJX,ANE,2024-07-26 12:09:40,2024-07-26 13:08:20,58.666666666666664
GMFO,LFLL,A320,CJT,2024-07-28 17:03:15,2024-07-28 18:59:55,116.66666666666667
GMTN,EBCI,B738,RYR,2024-07-11 09:46:40,2024-07-11 12:11:00,144.33333333333334
